Date,Open,High,Low,Close,Volume,Ticker
1/3/2023,128.6139934,129.2260601,122.5821268,123.4706192,112117500.00,AAPL
1/4/2023,125.2673466,127.0147163,123.480495,124.7441254,89113600,AAPL
1/5/2023,125.5042675,126.1360826,123.1645797,123.4212494,80962700,AAPL
1/6/2023,124.3985817,128.6238402,123.2929016,127.96241,87754700,AAPL
1/9/2023,128.8015566,131.7039624,128.2289718,128.4856415,70790800,AAPL
1/10/2023,128.5942671,129.5814794,126.4816334,129.0582581,63896200,AAPL
1/11/2023,129.5715683,131.8026619,128.7916775,131.7829285,69458900,AAPL
1/12/2023,132.1679704,132.5431008,129.7591703,131.7039795,71379600,AAPL
1/13/2023,130.3415976,133.1946397,129.976334,133.0366821,57809700,AAPL
1/17/2023,133.1057932,135.5343263,132.4147478,134.2015991,63646600,AAPL
1/18/2023,135.0703537,136.8374566,133.3032358,133.4809418,69672800,AAPL
1/19/2023,132.3653917,134.50764,132.0593583,133.5401764,58280400,AAPL
1/20/2023,133.5500428,136.2550092,132.5036004,136.1069183,80223600,AAPL
1/23/2023,136.3537416,141.487257,136.1365537,139.3055115,81760300,AAPL
1/24/2023,138.5157394,141.3293002,138.5058727,140.7073517,66435100,AAPL
1/25/2023,139.0883016,140.6086015,137.0348987,140.0458984,65799300,AAPL
1/26/2023,141.3391431,142.4053339,140.0853797,142.1190491,54105100,AAPL
1/27/2023,141.3293063,145.3472522,141.2503275,144.0638733,70555800,AAPL
1/30/2023,143.1062834,143.688735,141.0232651,141.1713409,64015300,AAPL
1/31/2023,140.8751455,142.4941726,140.4605183,142.444809,65874500,AAPL
2/1/2023,142.1289151,144.7351542,139.5128093,143.5702362,77663600,AAPL
2/2/2023,146.9958515,149.2466935,146.275191,148.8913116,118339000,AAPL
2/3/2023,146.1369983,155.367437,145.9395589,152.5242615,154357300,AAPL
2/6/2023,150.6189577,151.1421789,148.8518396,149.7896881,69858300,AAPL
2/7/2023,148.713618,153.2449175,148.713618,152.6723328,83322600,AAPL
2/8/2023,151.9121759,152.6032212,149.2368249,149.9772339,64120100,AAPL
2/9/2023,151.8134644,152.3564341,148.4964314,148.9406738,56007100,AAPL
2/10/2023,147.7740155,149.6327978,147.5367174,149.3065186,57450700,AAPL
2/13/2023,149.2471914,152.5198502,149.217531,152.1144867,62199000,AAPL
2/14/2023,150.4039982,152.0353943,149.1582171,151.471817,61707600,AAPL
2/15/2023,151.382831,153.7458698,151.1554297,153.5777893,65573800,AAPL
2/16/2023,151.7782878,154.5664833,151.6201042,151.9760437,68167900,AAPL
2/17/2023,150.6314065,151.2740681,149.1483274,150.8291473,59144100,AAPL
2/21/2023,148.5056369,149.5932341,146.7358359,146.8050385,58867200,AAPL
2/22/2023,147.1906369,148.2584555,145.4999353,147.2301941,51011300,AAPL
2/23/2023,148.3968794,148.6440592,145.5790384,147.7146606,48394200,AAPL
2/24/2023,145.4505355,145.5296349,144.0762159,145.0550537,55469600,AAPL
2/27/2023,146.0437507,147.4872726,145.786674,146.2513733,44998500,AAPL
2/28/2023,145.3911918,147.3982909,145.1736723,145.7471313,50547000,AAPL
3/1/2023,145.1736491,145.5691308,143.3741728,143.6707916,55479000,AAPL
3/2/2023,142.7513289,145.0550472,142.2767327,144.2640686,52238100,AAPL
3/3/2023,146.3700025,149.405378,145.6680202,149.3262787,70732300,AAPL
3/6/2023,152.0551388,154.536834,151.7288747,152.094696,87558000,AAPL
3/7/2023,151.9661791,152.2924584,149.425178,149.8898773,56182000,AAPL
3/8/2023,151.0862176,151.738776,150.1172767,151.1455383,47204800,AAPL
3/9/2023,151.8277484,152.7966892,148.535311,148.8912506,53833600,AAPL
3/10/2023,148.5155613,149.2373223,145.9448846,146.8248444,68572400,AAPL
3/13/2023,146.1426312,151.4125081,146.0338715,148.7726288,84457100,AAPL
3/14/2023,149.573478,151.6695585,148.4067963,150.8686981,73695900,AAPL
3/15/2023,149.4845078,151.5212676,148.2288297,151.2642059,77167900,AAPL
3/16/2023,150.4435421,154.6950384,149.9294038,154.0919189,76161100,AAPL
3/17/2023,154.3193448,154.9719033,152.5396466,153.2515259,98944600,AAPL
3/20/2023,153.3207324,156.0397109,152.4110972,155.6244354,73641400,AAPL
3/21/2023,155.5453489,157.6018721,154.7741339,157.4832306,73938300,AAPL
3/22/2023,157.5029944,160.3109538,156.0297972,156.0495758,75701800,AAPL
3/23/2023,157.0383136,159.7276318,155.9012772,157.1371765,67622100,AAPL
3/24/2023,157.0679718,158.5312724,156.0693706,158.4422913,59196500,AAPL
3/27/2023,158.1358001,158.9564391,156.0891435,156.4945221,52390300,AAPL
3/28/2023,156.1879947,156.702133,154.2204378,155.8715973,45992200,AAPL
3/29/2023,157.5722198,159.2332764,157.5524563,158.9564362,51305700,AAPL
3/30/2023,159.7078189,160.6372174,159.4507573,160.5284576,49501700,AAPL
3/31/2023,160.6075691,163.1386881,160.0835491,163.0398102,68749800,AAPL
4/3/2023,162.4169409,164.4141432,162.3675019,164.2955017,56976200,AAPL
4/4/2023,164.720671,164.9579541,163.2474736,163.7616119,46278300,AAPL
4/5/2023,162.8816451,163.1881457,159.9748076,161.9126892,51511700,AAPL
4/6/2023,160.5976809,163.0991548,160.1725389,162.802536,45390100,AAPL
4/10/2023,159.59909,160.2022095,158.2742096,160.2022095,47716900,AAPL
4/11/2023,160.5186021,160.5284838,158.6993469,158.986084,47644200,AAPL
4/12/2023,159.4013367,160.2318573,157.9775784,158.2939758,50133100,AAPL
4/13/2023,159.8067526,163.9297115,159.5991148,163.6924133,68445600,AAPL
4/14/2023,162.7333277,164.4438232,161.9720246,163.346344,49386500,AAPL
4/17/2023,163.2276688,163.5242876,162.1796287,163.3660889,41516200,AAPL
4/18/2023,164.226296,165.5215159,163.7813602,164.5921173,49923000,AAPL
4/19/2023,163.9296707,166.263049,163.672594,165.7390289,47720200,AAPL
4/20/2023,164.2164001,165.9763194,163.6923801,164.7700806,52456400,AAPL
4/21/2023,163.1881229,164.5723239,162.6344425,163.1584625,58337300,AAPL
4/24/2023,163.1387019,163.7319395,162.0412227,163.4649811,41949600,AAPL
4/25/2023,163.3265566,164.4339175,161.8830197,161.9225769,48714100,AAPL
4/26/2023,161.2205886,163.415547,160.963527,161.9126892,45498800,AAPL
4/27/2023,163.326561,166.6585405,163.326561,166.5102386,64902300,AAPL
4/28/2023,166.5893514,167.9340105,165.9862319,167.7659149,55209200,AAPL
5/1/2023,167.370425,168.527225,166.7376452,167.6769257,52472900,AAPL
5/2/2023,168.1712969,168.4283737,165.6500592,166.6387787,48425700,AAPL
5/3/2023,167.5879281,168.9919077,165.2743284,165.5610504,65136000,AAPL
5/4/2023,163.0299431,165.1556838,162.456484,163.9197845,81235400,AAPL
5/5/2023,169.0512504,172.3338063,168.8337309,171.6120453,113316400,AAPL
5/8/2023,170.534303,171.8888587,170.1684817,171.5428009,55962800,AAPL
5/9/2023,171.0978961,171.5823589,169.6642559,169.8323364,45326900,AAPL
5/10/2023,171.0682253,172.0668264,169.9608493,171.6021271,53724500,AAPL
5/11/2023,171.8888713,172.6205139,170.2278148,171.7899933,49514700,AAPL
